species_name,genome_file_name,cds_file_name,gff_file_name,original_name,ortho_file_name,cds_url,genome_url,proteome_url,gff_url,source
rhexocercosporidium_sp,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_genomic.fna,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_cds_from_gff.fna,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0.gff,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_GeneCatalog_CDS_20171207.fasta.gz"" --output data/MycoCosm/cds/rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_GeneCatalog_proteins_20171207.aa.fasta.gz"" --output data/MycoCosm/proteomes/rhexocercosporidium_sp_mpi_puge_at_0058_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_GeneCatalog_20171207.gff3.gz"" --output data/MycoCosm/gff/rhexocercosporidium_sp_mpi_puge_at_0058_v1_0.gff_gff_download.gz",MycoCosm
remersonia_thermophila,remersonia_thermophila_atcc_22073_genomic.fna,remersonia_thermophila_atcc_22073_cds_from_gff.fna,remersonia_thermophila_atcc_22073.gff,remersonia_thermophila_atcc_22073,remersonia_thermophila_atcc_22073_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Remth1/download/Remth1_GeneCatalog_CDS_20220708.fasta.gz"" --output data/MycoCosm/cds/remersonia_thermophila_atcc_22073_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Remth1/download/Remth1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/remersonia_thermophila_atcc_22073_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Remth1/download/Remth1_GeneCatalog_proteins_20220708.aa.fasta.gz"" --output data/MycoCosm/proteomes/remersonia_thermophila_atcc_22073.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Remth1/download/Remth1_GeneCatalog_genes_20220708.gff3.gz"" --output data/MycoCosm/gff/remersonia_thermophila_atcc_22073.gff_gff_download.gz",MycoCosm
rasamsonia_byssochlamydoides,rasamsonia_byssochlamydoides_nrrl_3658_genomic.fna,rasamsonia_byssochlamydoides_nrrl_3658_cds_from_gff.fna,rasamsonia_byssochlamydoides_nrrl_3658.gff,rasamsonia_byssochlamydoides_nrrl_3658,rasamsonia_byssochlamydoides_nrrl_3658_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rasby1/download/Rasby1_GeneCatalog_CDS_20220708.fasta.gz"" --output data/MycoCosm/cds/rasamsonia_byssochlamydoides_nrrl_3658_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rasby1/download/Rasby1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/rasamsonia_byssochlamydoides_nrrl_3658_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rasby1/download/Rasby1_GeneCatalog_proteins_20220708.aa.fasta.gz"" --output data/MycoCosm/proteomes/rasamsonia_byssochlamydoides_nrrl_3658.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rasby1/download/Rasby1_GeneCatalog_genes_20220708.gff3.gz"" --output data/MycoCosm/gff/rasamsonia_byssochlamydoides_nrrl_3658.gff_gff_download.gz",MycoCosm
pyronema_omphalodes,pyronema_omphalodes_cbs_144459_v1_0_genomic.fna,pyronema_omphalodes_cbs_144459_v1_0_cds_from_gff.fna,pyronema_omphalodes_cbs_144459_v1_0.gff,pyronema_omphalodes_cbs_144459_v1_0,pyronema_omphalodes_cbs_144459_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrom1/download/Pyrom1_GeneCatalog_CDS_20181022.fasta.gz"" --output data/MycoCosm/cds/pyronema_omphalodes_cbs_144459_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrom1/download/Pyrom1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pyronema_omphalodes_cbs_144459_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrom1/download/Pyrom1_GeneCatalog_proteins_20181022.aa.fasta.gz"" --output data/MycoCosm/proteomes/pyronema_omphalodes_cbs_144459_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrom1/download/Pyrom1_GeneCatalog_20181022.gff3.gz"" --output data/MycoCosm/gff/pyronema_omphalodes_cbs_144459_v1_0.gff_gff_download.gz",MycoCosm
pyronema_domesticum,pyronema_domesticum_cbs_144463_v1_0_genomic.fna,pyronema_domesticum_cbs_144463_v1_0_cds_from_gff.fna,pyronema_domesticum_cbs_144463_v1_0.gff,pyronema_domesticum_cbs_144463_v1_0,pyronema_domesticum_cbs_144463_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrdom1/download/Pyrdom1_GeneCatalog_CDS_20181004.fasta.gz"" --output data/MycoCosm/cds/pyronema_domesticum_cbs_144463_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrdom1/download/Pyrdom1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pyronema_domesticum_cbs_144463_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrdom1/download/Pyrdom1_GeneCatalog_proteins_20181004.aa.fasta.gz"" --output data/MycoCosm/proteomes/pyronema_domesticum_cbs_144463_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrdom1/download/Pyrdom1_GeneCatalog_20181004.gff3.gz"" --output data/MycoCosm/gff/pyronema_domesticum_cbs_144463_v1_0.gff_gff_download.gz",MycoCosm
pyrenochaeta_lycopersici,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_genomic.fna,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_cds_from_gff.fna,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0.gff,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrly1/download/Pyrly1_GeneCatalog_CDS_20170623.fasta.gz"" --output data/MycoCosm/cds/pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrly1/download/Pyrly1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrly1/download/Pyrly1_GeneCatalog_proteins_20170623.aa.fasta.gz"" --output data/MycoCosm/proteomes/pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrly1/download/Pyrly1_GeneCatalog_20170623.gff3.gz"" --output data/MycoCosm/gff/pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0.gff_gff_download.gz",MycoCosm
pyrenochaeta_inflorescentiae,pyrenochaeta_inflorescentiae_corfu0001_v1_0_genomic.fna,pyrenochaeta_inflorescentiae_corfu0001_v1_0_cds_from_gff.fna,pyrenochaeta_inflorescentiae_corfu0001_v1_0.gff,pyrenochaeta_inflorescentiae_corfu0001_v1_0,pyrenochaeta_inflorescentiae_corfu0001_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrinf1/download/Pyrinf1_GeneCatalog_CDS_20200511.fasta.gz"" --output data/MycoCosm/cds/pyrenochaeta_inflorescentiae_corfu0001_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrinf1/download/Pyrinf1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pyrenochaeta_inflorescentiae_corfu0001_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrinf1/download/Pyrinf1_GeneCatalog_proteins_20200511.aa.fasta.gz"" --output data/MycoCosm/proteomes/pyrenochaeta_inflorescentiae_corfu0001_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pyrinf1/download/Pyrinf1_GeneCatalog_20200511.gff3.gz"" --output data/MycoCosm/gff/pyrenochaeta_inflorescentiae_corfu0001_v1_0.gff_gff_download.gz",MycoCosm
purpureocillium_sp,purpureocillium_sp_udea0106_v1_0_genomic.fna,purpureocillium_sp_udea0106_v1_0_cds_from_gff.fna,purpureocillium_sp_udea0106_v1_0.gff,purpureocillium_sp_udea0106_v1_0,purpureocillium_sp_udea0106_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pursp1/download/Pursp1_GeneCatalog_CDS_20160908.fasta.gz"" --output data/MycoCosm/cds/purpureocillium_sp_udea0106_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pursp1/download/Pursp1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/purpureocillium_sp_udea0106_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pursp1/download/Pursp1_GeneCatalog_proteins_20160908.aa.fasta.gz"" --output data/MycoCosm/proteomes/purpureocillium_sp_udea0106_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pursp1/download/Pursp1_GeneCatalog_20160908.gff3.gz"" --output data/MycoCosm/gff/purpureocillium_sp_udea0106_v1_0.gff_gff_download.gz",MycoCosm
pseudoneurospora_amorphoporcata,pseudoneurospora_amorphoporcata_cbs626_80_v1_0_genomic.fna,pseudoneurospora_amorphoporcata_cbs626_80_v1_0_cds_from_gff.fna,pseudoneurospora_amorphoporcata_cbs626_80_v1_0.gff,pseudoneurospora_amorphoporcata_cbs626_80_v1_0,pseudoneurospora_amorphoporcata_cbs626_80_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gelamo1/download/Gelamo1_GeneCatalog_CDS_20220223.fasta.gz"" --output data/MycoCosm/cds/pseudoneurospora_amorphoporcata_cbs626_80_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gelamo1/download/Gelamo1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pseudoneurospora_amorphoporcata_cbs626_80_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gelamo1/download/Gelamo1_GeneCatalog_proteins_20220223.aa.fasta.gz"" --output data/MycoCosm/proteomes/pseudoneurospora_amorphoporcata_cbs626_80_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Gelamo1/download/Gelamo1_GeneCatalog_20220223.gff3.gz"" --output data/MycoCosm/gff/pseudoneurospora_amorphoporcata_cbs626_80_v1_0.gff_gff_download.gz",MycoCosm
pseudoidium_neolycopersici,pseudoidium_neolycopersici_mf1_metagenome_minimal_draft_genomic.fna,pseudoidium_neolycopersici_mf1_metagenome_minimal_draft_cds_from_gff.fna,pseudoidium_neolycopersici_mf1_metagenome_minimal_draft.gff,pseudoidium_neolycopersici_mf1_metagenome_minimal_draft,pseudoidium_neolycopersici_mf1_metagenome_minimal_draft_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Psene1/download/Psene1_GeneCatalog_CDS_20190620.fasta.gz"" --output data/MycoCosm/cds/pseudoidium_neolycopersici_mf1_metagenome_minimal_draft_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Psene1/download/Psene1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pseudoidium_neolycopersici_mf1_metagenome_minimal_draft_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Psene1/download/Psene1_GeneCatalog_proteins_20190620.aa.fasta.gz"" --output data/MycoCosm/proteomes/pseudoidium_neolycopersici_mf1_metagenome_minimal_draft.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Psene1/download/Psene1_GeneCatalog_20190620.gff3.gz"" --output data/MycoCosm/gff/pseudoidium_neolycopersici_mf1_metagenome_minimal_draft.gff_gff_download.gz",MycoCosm
pseudofusicoccum_sp,pseudofusicoccum_sp_lgmf1611_v1_0_genomic.fna,pseudofusicoccum_sp_lgmf1611_v1_0_cds_from_gff.fna,pseudofusicoccum_sp_lgmf1611_v1_0.gff,pseudofusicoccum_sp_lgmf1611_v1_0,pseudofusicoccum_sp_lgmf1611_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pse1611_1/download/Pse1611_1_GeneCatalog_CDS_20201211.fasta.gz"" --output data/MycoCosm/cds/pseudofusicoccum_sp_lgmf1611_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pse1611_1/download/Pse1611_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pseudofusicoccum_sp_lgmf1611_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pse1611_1/download/Pse1611_1_GeneCatalog_proteins_20201211.aa.fasta.gz"" --output data/MycoCosm/proteomes/pseudofusicoccum_sp_lgmf1611_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pse1611_1/download/Pse1611_1_GeneCatalog_20201211.gff3.gz"" --output data/MycoCosm/gff/pseudofusicoccum_sp_lgmf1611_v1_0.gff_gff_download.gz",MycoCosm
pseudocercospora_ulei,pseudocercospora_ulei_ern8_v1_0_genomic.fna,pseudocercospora_ulei_ern8_v1_0_cds_from_gff.fna,pseudocercospora_ulei_ern8_v1_0.gff,pseudocercospora_ulei_ern8_v1_0,pseudocercospora_ulei_ern8_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pseule1/download/Pseule1_GeneCatalog_CDS_20190530.fasta.gz"" --output data/MycoCosm/cds/pseudocercospora_ulei_ern8_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pseule1/download/Pseule1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pseudocercospora_ulei_ern8_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pseule1/download/Pseule1_GeneCatalog_proteins_20190530.aa.fasta.gz"" --output data/MycoCosm/proteomes/pseudocercospora_ulei_ern8_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pseule1/download/Pseule1_GeneCatalog_20190530.gff3.gz"" --output data/MycoCosm/gff/pseudocercospora_ulei_ern8_v1_0.gff_gff_download.gz",MycoCosm
polyphilus_sieberi,polyphilus_sieberi_dse2052_v1_0_genomic.fna,polyphilus_sieberi_dse2052_v1_0_cds_from_gff.fna,polyphilus_sieberi_dse2052_v1_0.gff,polyphilus_sieberi_dse2052_v1_0,polyphilus_sieberi_dse2052_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Polsie1/download/Polsie1_GeneCatalog_CDS_20210507.fasta.gz"" --output data/MycoCosm/cds/polyphilus_sieberi_dse2052_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Polsie1/download/Polsie1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/polyphilus_sieberi_dse2052_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Polsie1/download/Polsie1_GeneCatalog_proteins_20210507.aa.fasta.gz"" --output data/MycoCosm/proteomes/polyphilus_sieberi_dse2052_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Polsie1/download/Polsie1_GeneCatalog_20210507.gff3.gz"" --output data/MycoCosm/gff/polyphilus_sieberi_dse2052_v1_0.gff_gff_download.gz",MycoCosm
podospora_tetraspora,podospora_tetraspora_cbs_815_71_v1_0_genomic.fna,podospora_tetraspora_cbs_815_71_v1_0_cds_from_gff.fna,podospora_tetraspora_cbs_815_71_v1_0.gff,podospora_tetraspora_cbs_815_71_v1_0,podospora_tetraspora_cbs_815_71_v1_0_cds.fna,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podtet1/download/Podtet1_GeneCatalog_CDS_20220523.fasta.gz"" --output data/MycoCosm/cds/podospora_tetraspora_cbs_815_71_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podtet1/download/Podtet1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/podospora_tetraspora_cbs_815_71_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podtet1/download/Podtet1_GeneCatalog_proteins_20220523.aa.fasta.gz"" --output data/MycoCosm/proteomes/podospora_tetraspora_cbs_815_71_v1_0.faa_prot_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Podtet1/download/Podtet1_GeneCatalog_20220523.gff3.gz"" --output data/MycoCosm/gff/podospora_tetraspora_cbs_815_71_v1_0.gff_gff_download.gz",MycoCosm
