species_name,genome_file_name,cds_file_name,original_name,cds_url,genome_url,proteome_url,source
corynascus_sepedonium,corynascus_sepedonium_atcc9787_genomic.fna,corynascus_sepedonium_atcc9787_cds.fna,corynascus_sepedonium_atcc9787,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corse1/download/Corse1_GeneCatalog_CDS_20220626.fasta.gz"" --output data/MycoCosm/cds/corynascus_sepedonium_atcc9787_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corse1/download/Corse1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/corynascus_sepedonium_atcc9787_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corse1/download/Corse1_GeneCatalog_proteins_20220626.aa.fasta.gz"" --output data/MycoCosm/proteomes/corynascus_sepedonium_atcc9787.faa_prot_download.gz",MycoCosm
corynascus_novoguineensis,corynascus_novoguineensis_cbs_359_72_v1_0_genomic.fna,corynascus_novoguineensis_cbs_359_72_v1_0_cds.fna,corynascus_novoguineensis_cbs_359_72_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corno1/download/Corno1_GeneCatalog_CDS_20220405.fasta.gz"" --output data/MycoCosm/cds/corynascus_novoguineensis_cbs_359_72_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corno1/download/Corno1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/corynascus_novoguineensis_cbs_359_72_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corno1/download/Corno1_GeneCatalog_proteins_20220405.aa.fasta.gz"" --output data/MycoCosm/proteomes/corynascus_novoguineensis_cbs_359_72_v1_0.faa_prot_download.gz",MycoCosm
corynascella_inaequalis,corynascella_inaequalis_cbs_284_82_v1_0_genomic.fna,corynascella_inaequalis_cbs_284_82_v1_0_cds.fna,corynascella_inaequalis_cbs_284_82_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corin1/download/Corin1_GeneCatalog_CDS_20220405.fasta.gz"" --output data/MycoCosm/cds/corynascella_inaequalis_cbs_284_82_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corin1/download/Corin1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/corynascella_inaequalis_cbs_284_82_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corin1/download/Corin1_GeneCatalog_proteins_20220405.aa.fasta.gz"" --output data/MycoCosm/proteomes/corynascella_inaequalis_cbs_284_82_v1_0.faa_prot_download.gz",MycoCosm
cortinarius_sp,cortinarius_sp_kis3_tl2766_v1_0_genomic.fna,cortinarius_sp_kis3_tl2766_v1_0_cds.fna,cortinarius_sp_kis3_tl2766_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/CorKIS3_1/download/CorKIS3_1_GeneCatalog_CDS_20200213.fasta.gz"" --output data/MycoCosm/cds/cortinarius_sp_kis3_tl2766_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/CorKIS3_1/download/CorKIS3_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cortinarius_sp_kis3_tl2766_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/CorKIS3_1/download/CorKIS3_1_GeneCatalog_proteins_20200213.aa.fasta.gz"" --output data/MycoCosm/proteomes/cortinarius_sp_kis3_tl2766_v1_0.faa_prot_download.gz",MycoCosm
cortinarius_saniosus,cortinarius_saniosus_2018pmi107_v2_0_genomic.fna,cortinarius_saniosus_2018pmi107_v2_0_cds.fna,cortinarius_saniosus_2018pmi107_v2_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corsan2/download/Corsan2_GeneCatalog_CDS_20230407.fasta.gz"" --output data/MycoCosm/cds/cortinarius_saniosus_2018pmi107_v2_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corsan2/download/Corsan2_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cortinarius_saniosus_2018pmi107_v2_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corsan2/download/Corsan2_GeneCatalog_proteins_20230407.aa.fasta.gz"" --output data/MycoCosm/proteomes/cortinarius_saniosus_2018pmi107_v2_0.faa_prot_download.gz",MycoCosm
cortinarius_austrovenetus,cortinarius_austrovenetus_tl2843_kis7r_v1_0_genomic.fna,cortinarius_austrovenetus_tl2843_kis7r_v1_0_cds.fna,cortinarius_austrovenetus_tl2843_kis7r_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coraus1/download/Coraus1_GeneCatalog_CDS_20181214.fasta.gz"" --output data/MycoCosm/cds/cortinarius_austrovenetus_tl2843_kis7r_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coraus1/download/Coraus1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cortinarius_austrovenetus_tl2843_kis7r_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coraus1/download/Coraus1_GeneCatalog_proteins_20181214.aa.fasta.gz"" --output data/MycoCosm/proteomes/cortinarius_austrovenetus_tl2843_kis7r_v1_0.faa_prot_download.gz",MycoCosm
cortinarius_aff,cortinarius_aff_campbellae_tas5_psc4363_v1_0_genomic.fna,cortinarius_aff_campbellae_tas5_psc4363_v1_0_cds.fna,cortinarius_aff_campbellae_tas5_psc4363_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corcam1/download/Corcam1_GeneCatalog_CDS_20181006.fasta.gz"" --output data/MycoCosm/cds/cortinarius_aff_campbellae_tas5_psc4363_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corcam1/download/Corcam1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/cortinarius_aff_campbellae_tas5_psc4363_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corcam1/download/Corcam1_GeneCatalog_proteins_20181006.aa.fasta.gz"" --output data/MycoCosm/proteomes/cortinarius_aff_campbellae_tas5_psc4363_v1_0.faa_prot_download.gz",MycoCosm
corollospora_maritima,corollospora_maritima_cbs_119819_v2_0_genomic.fna,corollospora_maritima_cbs_119819_v2_0_cds.fna,corollospora_maritima_cbs_119819_v2_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corma2/download/Corma2_GeneCatalog_CDS_20150506.fasta.gz"" --output data/MycoCosm/cds/corollospora_maritima_cbs_119819_v2_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corma2/download/Corma2_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/corollospora_maritima_cbs_119819_v2_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Corma2/download/Corma2_GeneCatalog_proteins_20150506.aa.fasta.gz"" --output data/MycoCosm/proteomes/corollospora_maritima_cbs_119819_v2_0.faa_prot_download.gz",MycoCosm
copromyces_sp,copromyces_sp_cbs_386_78_v1_0_genomic.fna,copromyces_sp_cbs_386_78_v1_0_cds.fna,copromyces_sp_cbs_386_78_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/CopCBS38678_1/download/CopCBS38678_1_GeneCatalog_CDS_20220223.fasta.gz"" --output data/MycoCosm/cds/copromyces_sp_cbs_386_78_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/CopCBS38678_1/download/CopCBS38678_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/copromyces_sp_cbs_386_78_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/CopCBS38678_1/download/CopCBS38678_1_GeneCatalog_proteins_20220223.aa.fasta.gz"" --output data/MycoCosm/proteomes/copromyces_sp_cbs_386_78_v1_0.faa_prot_download.gz",MycoCosm
coprinopsis_sp,coprinopsis_sp_mpi_puge_at_0042_v1_0_genomic.fna,coprinopsis_sp_mpi_puge_at_0042_v1_0_cds.fna,coprinopsis_sp_mpi_puge_at_0042_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copph3/download/Copph3_GeneCatalog_CDS_20190117.fasta.gz"" --output data/MycoCosm/cds/coprinopsis_sp_mpi_puge_at_0042_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copph3/download/Copph3_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/coprinopsis_sp_mpi_puge_at_0042_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copph3/download/Copph3_GeneCatalog_proteins_20190117.aa.fasta.gz"" --output data/MycoCosm/proteomes/coprinopsis_sp_mpi_puge_at_0042_v1_0.faa_prot_download.gz",MycoCosm
coprinopsis_sclerotiger,coprinopsis_sclerotiger_v1_0_genomic.fna,coprinopsis_sclerotiger_v1_0_cds.fna,coprinopsis_sclerotiger_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copscl1/download/Copscl1_GeneCatalog_CDS_20151130.fasta.gz"" --output data/MycoCosm/cds/coprinopsis_sclerotiger_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copscl1/download/Copscl1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/coprinopsis_sclerotiger_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copscl1/download/Copscl1_GeneCatalog_proteins_20151130.aa.fasta.gz"" --output data/MycoCosm/proteomes/coprinopsis_sclerotiger_v1_0.faa_prot_download.gz",MycoCosm
coprinellus_pellucidus,coprinellus_pellucidus_v1_0_genomic.fna,coprinellus_pellucidus_v1_0_cds.fna,coprinellus_pellucidus_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coppel1/download/Coppel1_GeneCatalog_CDS_20151130.fasta.gz"" --output data/MycoCosm/cds/coprinellus_pellucidus_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coppel1/download/Coppel1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/coprinellus_pellucidus_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Coppel1/download/Coppel1_GeneCatalog_proteins_20151130.aa.fasta.gz"" --output data/MycoCosm/proteomes/coprinellus_pellucidus_v1_0.faa_prot_download.gz",MycoCosm
coprinellus_angulatus,coprinellus_angulatus_cbs_144469_v1_0_genomic.fna,coprinellus_angulatus_cbs_144469_v1_0_cds.fna,coprinellus_angulatus_cbs_144469_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copang1/download/Copang1_GeneCatalog_CDS_20180426.fasta.gz"" --output data/MycoCosm/cds/coprinellus_angulatus_cbs_144469_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copang1/download/Copang1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/coprinellus_angulatus_cbs_144469_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Copang1/download/Copang1_GeneCatalog_proteins_20180426.aa.fasta.gz"" --output data/MycoCosm/proteomes/coprinellus_angulatus_cbs_144469_v1_0.faa_prot_download.gz",MycoCosm
conocybe_apala,conocybe_apala_szmc_nl_8967_v1_0_genomic.fna,conocybe_apala_szmc_nl_8967_v1_0_cds.fna,conocybe_apala_szmc_nl_8967_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conapa1/download/Conapa1_GeneCatalog_CDS_20181024.fasta.gz"" --output data/MycoCosm/cds/conocybe_apala_szmc_nl_8967_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conapa1/download/Conapa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/conocybe_apala_szmc_nl_8967_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conapa1/download/Conapa1_GeneCatalog_proteins_20181024.aa.fasta.gz"" --output data/MycoCosm/proteomes/conocybe_apala_szmc_nl_8967_v1_0.faa_prot_download.gz",MycoCosm
coniophora_olivacea,coniophora_olivacea_mucl_20566_v1_0_genomic.fna,coniophora_olivacea_mucl_20566_v1_0_cds.fna,coniophora_olivacea_mucl_20566_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conol1/download/Conol1_GeneCatalog_CDS_20151211.fasta.gz"" --output data/MycoCosm/cds/coniophora_olivacea_mucl_20566_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conol1/download/Conol1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/coniophora_olivacea_mucl_20566_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conol1/download/Conol1_GeneCatalog_proteins_20151211.aa.fasta.gz"" --output data/MycoCosm/proteomes/coniophora_olivacea_mucl_20566_v1_0.faa_prot_download.gz",MycoCosm
conidiobolus_thromboides,conidiobolus_thromboides_fsu_785_v1_0_genomic.fna,conidiobolus_thromboides_fsu_785_v1_0_cds.fna,conidiobolus_thromboides_fsu_785_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conth1/download/Conth1_GeneCatalog_CDS_20141003.fasta.gz"" --output data/MycoCosm/cds/conidiobolus_thromboides_fsu_785_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conth1/download/Conth1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/conidiobolus_thromboides_fsu_785_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Conth1/download/Conth1_GeneCatalog_proteins_20141003.aa.fasta.gz"" --output data/MycoCosm/proteomes/conidiobolus_thromboides_fsu_785_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_zoysiae,colletotrichum_zoysiae_maff235873_v1_0_genomic.fna,colletotrichum_zoysiae_maff235873_v1_0_cds.fna,colletotrichum_zoysiae_maff235873_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colzo1/download/Colzo1_GeneCatalog_CDS_20150103.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_zoysiae_maff235873_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colzo1/download/Colzo1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_zoysiae_maff235873_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colzo1/download/Colzo1_GeneCatalog_proteins_20150103.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_zoysiae_maff235873_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_tamarilloi,colletotrichum_tamarilloi_cbs_129955_genomic.fna,colletotrichum_tamarilloi_cbs_129955_cds.fna,colletotrichum_tamarilloi_cbs_129955,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colta1/download/Colta1_GeneCatalog_CDS_20180729.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_tamarilloi_cbs_129955_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colta1/download/Colta1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_tamarilloi_cbs_129955_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colta1/download/Colta1_GeneCatalog_proteins_20180729.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_tamarilloi_cbs_129955.faa_prot_download.gz",MycoCosm
colletotrichum_somersetensis,colletotrichum_somersetensis_cbs_131599_v1_0_genomic.fna,colletotrichum_somersetensis_cbs_131599_v1_0_cds.fna,colletotrichum_somersetensis_cbs_131599_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colso1/download/Colso1_GeneCatalog_CDS_20141229.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_somersetensis_cbs_131599_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colso1/download/Colso1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_somersetensis_cbs_131599_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colso1/download/Colso1_GeneCatalog_proteins_20141229.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_somersetensis_cbs_131599_v1_0.faa_prot_download.gz",MycoCosm
colletotrichum_phormii,colletotrichum_phormii_cbs102054_v1_0_genomic.fna,colletotrichum_phormii_cbs102054_v1_0_cds.fna,colletotrichum_phormii_cbs102054_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colph1/download/Colph1_GeneCatalog_CDS_20160704.fasta.gz"" --output data/MycoCosm/cds/colletotrichum_phormii_cbs102054_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colph1/download/Colph1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/colletotrichum_phormii_cbs102054_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Colph1/download/Colph1_GeneCatalog_proteins_20160704.aa.fasta.gz"" --output data/MycoCosm/proteomes/colletotrichum_phormii_cbs102054_v1_0.faa_prot_download.gz",MycoCosm
